ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2008-10-27,7.57276028118081,7.763466924006681,9.003819261831525,7.57276028118081,7.57276028118081,0.8252102588547672,0.8252102588547672,0.8252102588547672,0.3518981461626224,0.3518981461626224,0.3518981461626224,0.47331211269214485,0.47331211269214485,0.47331211269214485,0.0,0.0,0.0,8.397970540035576
2008-10-28,7.571423805650599,7.550560887321639,8.795583886010778,7.571423805650599,7.571423805650599,0.5652286741225848,0.5652286741225848,0.5652286741225848,0.11178812257091061,0.11178812257091061,0.11178812257091061,0.4534405515516742,0.4534405515516742,0.4534405515516742,0.0,0.0,0.0,8.136652479773185
2008-10-29,7.570087330120387,7.3294518820048475,8.569570425814135,7.570087330120387,7.570087330120387,0.35579348995606364,0.35579348995606364,0.35579348995606364,-0.07643272556597931,-0.07643272556597931,-0.07643272556597931,0.43222621552204293,0.43222621552204293,0.43222621552204293,0.0,0.0,0.0,7.925880820076451
2008-10-30,7.568750854590174,7.27000659229061,8.512770897664353,7.568750854590174,7.568750854590174,0.32502272203092786,0.32502272203092786,0.32502272203092786,-0.0851490738942275,-0.0851490738942275,-0.0851490738942275,0.4101717959251553,0.4101717959251553,0.4101717959251553,0.0,0.0,0.0,7.893773576621102
2008-10-31,7.567414379059962,7.234379610463662,8.480325924301471,7.567414379059962,7.567414379059962,0.30924724969099815,0.30924724969099815,0.30924724969099815,-0.07856065022775886,-0.07856065022775886,-0.07856065022775886,0.38780789991875697,0.38780789991875697,0.38780789991875697,0.0,0.0,0.0,7.876661628750961
2008-11-01,7.5660779035297505,7.0708593588563495,8.263927293074726,7.5660779035297505,7.5660779035297505,0.06980350533671166,0.06980350533671166,0.06980350533671166,-0.29587466310004573,-0.29587466310004573,-0.29587466310004573,0.36567816843675743,0.36567816843675743,0.36567816843675743,0.0,0.0,0.0,7.635881408866462
2008-11-02,7.564741427999538,7.362495963031151,8.632973013860795,7.564741427999538,7.564741427999538,0.41665494212675774,0.41665494212675774,0.41665494212675774,0.07233084405484706,0.07233084405484706,0.07233084405484706,0.3443240980719107,0.3443240980719107,0.3443240980719107,0.0,0.0,0.0,7.981396370126295
2008-11-03,7.563404952469326,7.615260202103751,8.84504906385088,7.563404952469326,7.563404952469326,0.6761681446462744,0.6761681446462744,0.6761681446462744,0.3518981461630592,0.3518981461630592,0.3518981461630592,0.3242699984832152,0.3242699984832152,0.3242699984832152,0.0,0.0,0.0,8.239573097115601
2008-11-04,7.562068476939115,7.345072976776763,8.567014723428171,7.562068476939115,7.562068476939115,0.4177966326565618,0.4177966326565618,0.4177966326565618,0.11178812257056972,0.11178812257056972,0.11178812257056972,0.30600851008599206,0.30600851008599206,0.30600851008599206,0.0,0.0,0.0,7.979865109595677
2008-11-05,7.560732001408901,7.141598512272996,8.446776720964266,7.560732001408901,7.560732001408901,0.21355436228186317,0.21355436228186317,0.21355436228186317,-0.07643272556609693,-0.07643272556609693,-0.07643272556609693,0.28998708784796007,0.28998708784796007,0.28998708784796007,0.0,0.0,0.0,7.774286363690765
2008-11-06,7.55939552587869,7.131859690057953,8.37681269389036,7.55939552587869,7.55939552587869,0.19144675269474473,0.19144675269474473,0.19144675269474473,-0.08514907389419864,-0.08514907389419864,-0.08514907389419864,0.2765958265889434,0.2765958265889434,0.2765958265889434,0.0,0.0,0.0,7.750842278573435
2008-11-07,7.558059050348478,7.151294533679335,8.335818478662205,7.558059050348478,7.558059050348478,0.18759631198290805,0.18759631198290805,0.18759631198290805,-0.07856065022787335,-0.07856065022787335,-0.07856065022787335,0.2661569622107814,0.2661569622107814,0.2661569622107814,0.0,0.0,0.0,7.745655362331386
2008-11-08,7.556722574818266,6.910804331809758,8.102056450427819,7.556722574818266,7.556722574818266,-0.036958330081021784,-0.036958330081021784,-0.036958330081021784,-0.29587466310014815,-0.29587466310014815,-0.29587466310014815,0.25891633301912637,0.25891633301912637,0.25891633301912637,0.0,0.0,0.0,7.519764244737244
2008-11-09,7.555386099288054,7.215555838595277,8.436565867307863,7.555386099288054,7.555386099288054,0.327367871303662,0.327367871303662,0.327367871303662,0.07233084405511639,0.07233084405511639,0.07233084405511639,0.2550370272485456,0.2550370272485456,0.2550370272485456,0.0,0.0,0.0,7.882753970591716
2008-11-10,7.554049623757842,7.509402227738871,8.793181465685931,7.554049623757842,7.554049623757842,0.6064935249622093,0.6064935249622093,0.6064935249622093,0.3518981461627549,0.3518981461627549,0.3518981461627549,0.2545953787994545,0.2545953787994545,0.2545953787994545,0.0,0.0,0.0,8.160543148720052
2008-11-11,7.552713148227629,7.326783688813379,8.53524941951974,7.552713148227629,7.552713148227629,0.3693675275053587,0.3693675275053587,0.3693675275053587,0.11178812257128326,0.11178812257128326,0.11178812257128326,0.2575794049340754,0.2575794049340754,0.2575794049340754,0.0,0.0,0.0,7.922080675732988
2008-11-12,7.551376672697417,7.118858577932049,8.413103511463937,7.551376672697417,7.551376672697417,0.18745698370107453,0.18745698370107453,0.18745698370107453,-0.07643272556585333,-0.07643272556585333,-0.07643272556585333,0.26388970926692784,0.26388970926692784,0.26388970926692784,0.0,0.0,0.0,7.738833656398492
2008-11-13,7.550040197167206,7.107494907502033,8.377625372099642,7.550040197167206,7.550040197167206,0.18819372898239145,0.18819372898239145,0.18819372898239145,-0.08514907389407572,-0.08514907389407572,-0.08514907389407572,0.2733428028764672,0.2733428028764672,0.2733428028764672,0.0,0.0,0.0,7.738233926149598
2008-11-14,7.5487037216369925,7.1259007686999984,8.374869051664199,7.5487037216369925,7.5487037216369925,0.2071160775830901,0.2071160775830901,0.2071160775830901,-0.07856065022809744,-0.07856065022809744,-0.07856065022809744,0.2856767278111876,0.2856767278111876,0.2856767278111876,0.0,0.0,0.0,7.755819799220083
2008-11-15,7.547367246106782,6.964824561927273,8.219841652452281,7.547367246106782,7.547367246106782,0.0046841395394722875,0.0046841395394722875,0.0046841395394722875,-0.2958746631000578,-0.2958746631000578,-0.2958746631000578,0.30055880263953005,0.30055880263953005,0.30055880263953005,0.0,0.0,0.0,7.552051385646254
2008-11-16,7.546030770576568,7.341762744392668,8.607990763043201,7.546030770576568,7.546030770576568,0.38992609490091246,0.38992609490091246,0.38992609490091246,0.07233084405353551,0.07233084405353551,0.07233084405353551,0.317595250847377,0.317595250847377,0.317595250847377,0.0,0.0,0.0,7.935956865477481
2008-11-17,7.544694295046357,7.586974303403021,8.82800167448723,7.544694295046357,7.544694295046357,0.6882405676591766,0.6882405676591766,0.6882405676591766,0.35189814616285725,0.35189814616285725,0.35189814616285725,0.3363424214963194,0.3363424214963194,0.3363424214963194,0.0,0.0,0.0,8.232934862705534
2008-11-18,7.543357819516145,7.392390728237187,8.652027413008021,7.543357819516145,7.543357819516145,0.46810739161799675,0.46810739161799675,0.46810739161799675,0.11178812257063227,0.11178812257063227,0.11178812257063227,0.3563192690473645,0.3563192690473645,0.3563192690473645,0.0,0.0,0.0,8.011465211134142
2008-11-19,7.542021343985933,7.2251045418906115,8.484910321995047,7.542021343985933,7.542021343985933,0.3005880012457164,0.3005880012457164,0.3005880012457164,-0.07643272556605828,-0.07643272556605828,-0.07643272556605828,0.3770207268117747,0.3770207268117747,0.3770207268117747,0.0,0.0,0.0,7.84260934523165
2008-11-20,7.54068486845572,7.257625824555742,8.46118469337842,7.54068486845572,7.54068486845572,0.31278251307172866,0.31278251307172866,0.31278251307172866,-0.0851490738941409,-0.0851490738941409,-0.0851490738941409,0.3979315869658696,0.3979315869658696,0.3979315869658696,0.0,0.0,0.0,7.853467381527449
2008-11-21,7.5393483929255085,7.243936663478052,8.501007379609637,7.5393483929255085,7.5393483929255085,0.33997983978118934,0.33997983978118934,0.33997983978118934,-0.07856065022778005,-0.07856065022778005,-0.07856065022778005,0.41854049000896937,0.41854049000896937,0.41854049000896937,0.0,0.0,0.0,7.879328232706698
2008-11-22,7.538011917395296,7.038164826645672,8.28013506756959,7.538011917395296,7.538011917395296,0.14247896503749888,0.14247896503749888,0.14247896503749888,-0.29587466310028815,-0.29587466310028815,-0.29587466310028815,0.43835362813778705,0.43835362813778705,0.43835362813778705,0.0,0.0,0.0,7.680490882432794
2008-11-23,7.536675441865084,7.430567694174824,8.668861577036889,7.536675441865084,7.536675441865084,0.5292386241742393,0.5292386241742393,0.5292386241742393,0.07233084405380488,0.07233084405380488,0.07233084405380488,0.4569077801204343,0.4569077801204343,0.4569077801204343,0.0,0.0,0.0,8.065914066039323
2008-11-24,7.535338966334873,7.725920531340795,9.015607639445102,7.535338966334873,7.535338966334873,0.8256804655388096,0.8256804655388096,0.8256804655388096,0.3518981461626251,0.3518981461626251,0.3518981461626251,0.47378231937618454,0.47378231937618454,0.47378231937618454,0.0,0.0,0.0,8.361019431873682
2008-11-25,7.534002490804659,7.597834680791166,8.743763807667372,7.534002490804659,7.534002490804659,0.6003979938728218,0.6003979938728218,0.6003979938728218,0.11178812257060139,0.11178812257060139,0.11178812257060139,0.48860987130222033,0.48860987130222033,0.48860987130222033,0.0,0.0,0.0,8.134400484677482
2008-11-26,7.532666015274448,7.375899991368742,8.550471550948458,7.532666015274448,7.532666015274448,0.42465261375563573,0.42465261375563573,0.42465261375563573,-0.07643272556603894,-0.07643272556603894,-0.07643272556603894,0.5010853393216746,0.5010853393216746,0.5010853393216746,0.0,0.0,0.0,7.957318629030084
2008-11-27,7.531329539744236,7.276084158248789,8.588377685186568,7.531329539744236,7.531329539744236,0.4258239963912433,0.4258239963912433,0.4258239963912433,-0.08514907389415644,-0.08514907389415644,-0.08514907389415644,0.5109730702853998,0.5109730702853998,0.5109730702853998,0.0,0.0,0.0,7.95715353613548
2008-11-28,7.529993064214024,7.366819022263074,8.630260073211039,7.529993064214024,7.529993064214024,0.4395513369307633,0.4395513369307633,0.4395513369307633,-0.07856065022794939,-0.07856065022794939,-0.07856065022794939,0.5181119871587128,0.5181119871587128,0.5181119871587128,0.0,0.0,0.0,7.969544401144787
2008-11-29,7.531091616712948,7.135238292326641,8.337906130049252,7.531091616712948,7.531091616712948,0.22654391549121625,0.22654391549121625,0.22654391549121625,-0.29587466310000504,-0.29587466310000504,-0.29587466310000504,0.5224185785912213,0.5224185785912213,0.5224185785912213,0.0,0.0,0.0,7.757635532204165
2008-11-30,7.532190169211873,7.514091569656266,8.71151035016789,7.532190169211873,7.532190169211873,0.5962185431854514,0.5962185431854514,0.5962185431854514,0.07233084405436677,0.07233084405436677,0.07233084405436677,0.5238876991310846,0.5238876991310846,0.5238876991310846,0.0,0.0,0.0,8.128408712397324
2008-12-01,7.533288721710796,7.699410754134074,9.022430995602784,7.533288721710796,7.533288721710796,0.8744893447208687,0.8744893447208687,0.8744893447208687,0.3518981461630618,0.3518981461630618,0.3518981461630618,0.5225911985578068,0.5225911985578068,0.5225911985578068,0.0,0.0,0.0,8.407778066431664
2008-12-02,7.53438727420972,7.545389596103659,8.819008901601485,7.53438727420972,7.53438727420972,0.6304625846989967,0.6304625846989967,0.6304625846989967,0.11178812257131499,0.11178812257131499,0.11178812257131499,0.5186744621276818,0.5186744621276818,0.5186744621276818,0.0,0.0,0.0,8.164849858908717
2008-12-03,7.535485826708645,7.308132625471791,8.603632905444666,7.535485826708645,7.535485826708645,0.43591827800123484,0.43591827800123484,0.43591827800123484,-0.0764327255658449,-0.0764327255658449,-0.0764327255658449,0.5123510035670796,0.5123510035670796,0.5123510035670796,0.0,0.0,0.0,7.97140410470988
2008-12-04,7.53658437920757,7.365881570502026,8.59537729879574,7.53658437920757,7.53658437920757,0.4187462337424113,0.4187462337424113,0.4187462337424113,-0.08514907389412757,-0.08514907389412757,-0.08514907389412757,0.5038953076365389,0.5038953076365389,0.5038953076365389,0.0,0.0,0.0,7.9553306129499815
2008-12-05,7.537682931706494,7.327861637043944,8.585363471278432,7.537682931706494,7.537682931706494,0.41507351717970464,0.41507351717970464,0.41507351717970464,-0.07856065022811874,-0.07856065022811874,-0.07856065022811874,0.49363416740782345,0.49363416740782345,0.49363416740782345,0.0,0.0,0.0,7.952756448886199
2008-12-06,7.538781484205419,7.114369582819572,8.356552244071821,7.538781484205419,7.538781484205419,0.1860621385656932,0.1860621385656932,0.1860621385656932,-0.29587466310010746,-0.29587466310010746,-0.29587466310010746,0.48193680166580066,0.48193680166580066,0.48193680166580066,0.0,0.0,0.0,7.724843622771112
2008-12-07,7.539880036704343,7.46745168141753,8.676141956768305,7.539880036704343,7.539880036704343,0.5415349129561965,0.5415349129561965,0.5415349129561965,0.07233084405341846,0.07233084405341846,0.07233084405341846,0.46920406890277794,0.46920406890277794,0.46920406890277794,0.0,0.0,0.0,8.08141494966054
2008-12-08,7.5409785892032675,7.71404467120756,8.951882898045193,7.5409785892032675,7.5409785892032675,0.8077552615521113,0.8077552615521113,0.8077552615521113,0.3518981461627576,0.3518981461627576,0.3518981461627576,0.4558571153893537,0.4558571153893537,0.4558571153893537,0.0,0.0,0.0,8.348733850755378
2008-12-09,7.542077141702192,7.494358459890327,8.767251687207285,7.542077141702192,7.542077141702192,0.5541139277840293,0.5541139277840293,0.5541139277840293,0.11178812257097406,0.11178812257097406,0.11178812257097406,0.44232580521305537,0.44232580521305537,0.44232580521305537,0.0,0.0,0.0,8.096191069486222
2008-12-10,7.543175694201117,7.2844170249986915,8.498850019345538,7.543175694201117,7.543175694201117,0.35260455422023274,0.35260455422023274,0.35260455422023274,-0.07643272556582556,-0.07643272556582556,-0.07643272556582556,0.4290372797860583,0.4290372797860583,0.4290372797860583,0.0,0.0,0.0,7.8957802484213495
2008-12-11,7.54427424670004,7.25389209281073,8.563611416863802,7.54427424670004,7.54427424670004,0.3312559093390812,0.3312559093390812,0.3312559093390812,-0.08514907389400465,-0.08514907389400465,-0.08514907389400465,0.4164049832330859,0.4164049832330859,0.4164049832330859,0.0,0.0,0.0,7.875530156039121
2008-12-12,7.545372799198964,7.262688363225665,8.48147135487362,7.545372799198965,7.545372799198965,0.3262578185112604,0.3262578185112604,0.3262578185112604,-0.07856065022828801,-0.07856065022828801,-0.07856065022828801,0.40481846873954846,0.40481846873954846,0.40481846873954846,0.0,0.0,0.0,7.871630617710225
2008-12-13,7.54647135169789,7.006758806138238,8.249786687101347,7.54647135169789,7.54647135169789,0.09875960702264527,0.09875960702264527,0.09875960702264527,-0.29587466310046595,-0.29587466310046595,-0.29587466310046595,0.3946342701231112,0.3946342701231112,0.3946342701231112,0.0,0.0,0.0,7.645230958720535
2008-12-14,7.5475699041968145,7.379389498789996,8.61985553960909,7.5475699041968145,7.5475699041968145,0.45849892768156003,0.45849892768156003,0.45849892768156003,0.07233084405398038,0.07233084405398038,0.07233084405398038,0.3861680836275796,0.3861680836275796,0.3861680836275796,0.0,0.0,0.0,8.006068831878375
2008-12-15,7.548668456695739,7.6190642158881,8.863709660688045,7.548668456695739,7.548668456695739,0.7315866047017777,0.7315866047017777,0.7315866047017777,0.35189814616285997,0.35189814616285997,0.35189814616285997,0.3796884585389178,0.3796884585389178,0.3796884585389178,0.0,0.0,0.0,8.280255061397517
2008-12-16,7.549767009194664,7.432203033654685,8.653053383957634,7.549767009194664,7.549767009194664,0.48720026576444575,0.48720026576444575,0.48720026576444575,0.1117881225706331,0.1117881225706331,0.1117881225706331,0.3754121431938126,0.3754121431938126,0.3754121431938126,0.0,0.0,0.0,8.03696727495911
2008-12-17,7.550865561693587,7.1538351140098095,8.494845073951012,7.550865561693587,7.550865561693587,0.2970684514117393,0.2970684514117393,0.2970684514117393,-0.07643272556603051,-0.07643272556603051,-0.07643272556603051,0.3735011769777698,0.3735011769777698,0.3735011769777698,0.0,0.0,0.0,7.847934013105326
2008-12-18,7.551964114192511,7.224480033970459,8.45478272654419,7.551964114192511,7.551964114192511,0.2889126868928246,0.2889126868928246,0.2889126868928246,-0.08514907389420828,-0.08514907389420828,-0.08514907389420828,0.3740617607870329,0.3740617607870329,0.3740617607870329,0.0,0.0,0.0,7.840876801085336
2008-12-19,7.553062666691436,7.209111705578503,8.438566633509291,7.553062666691436,7.553062666691436,0.2985842297825235,0.2985842297825235,0.2985842297825235,-0.07856065022797065,-0.07856065022797065,-0.07856065022797065,0.3771448800104942,0.3771448800104942,0.3771448800104942,0.0,0.0,0.0,7.85164689647396
2008-12-20,7.554161219190361,6.994774010117178,8.241813353226634,7.554161219190361,7.554161219190361,0.08687393412982145,0.08687393412982145,0.08687393412982145,-0.29587466310018273,-0.29587466310018273,-0.29587466310018273,0.3827485972300042,0.3827485972300042,0.3827485972300042,0.0,0.0,0.0,7.641035153320182
2008-12-21,7.555259771689285,7.40508179082859,8.605302696557318,7.555259771689284,7.555259771689284,0.46315272239749056,0.46315272239749056,0.46315272239749056,0.07233084405424973,0.07233084405424973,0.07233084405424973,0.3908218783432409,0.3908218783432409,0.3908218783432409,0.0,0.0,0.0,8.018412494086776
2008-12-22,7.556358324188209,7.666907568931708,8.945402796117872,7.556358324188208,7.556358324188208,0.7531679135259766,0.7531679135259766,0.7531679135259766,0.3518981461629623,0.3518981461629623,0.3518981461629623,0.40126976736301434,0.40126976736301434,0.40126976736301434,0.0,0.0,0.0,8.309526237714186
2008-12-23,7.557456876687134,7.5088993936824,8.731243844906222,7.557456876687134,7.557456876687134,0.525747805847467,0.525747805847467,0.525747805847467,0.11178812257029218,0.11178812257029218,0.11178812257029218,0.41395968327717486,0.41395968327717486,0.41395968327717486,0.0,0.0,0.0,8.083204682534602
2008-12-24,7.558555429186058,7.288002152284186,8.552374236866926,7.558555429186058,7.558555429186058,0.3522958527973125,0.3522958527973125,0.3522958527973125,-0.07643272556569955,-0.07643272556569955,-0.07643272556569955,0.4287285783630121,0.4287285783630121,0.4287285783630121,0.0,0.0,0.0,7.910851281983371
2008-12-25,7.559653981684983,7.269184409133368,8.532726868479836,7.559653981684983,7.559653981684983,0.3602415984228705,0.3602415984228705,0.3602415984228705,-0.08514907389408537,-0.08514907389408537,-0.08514907389408537,0.44539067231695595,0.44539067231695595,0.44539067231695595,0.0,0.0,0.0,7.919895580107854
2008-12-26,7.560752534183908,7.337449288726232,8.57542256354234,7.560752534183908,7.560752534183908,0.38518481101844737,0.38518481101844737,0.38518481101844737,-0.07856065022819472,-0.07856065022819472,-0.07856065022819472,0.4637454612466421,0.4637454612466421,0.4637454612466421,0.0,0.0,0.0,7.945937345202355
2008-12-27,7.561851086682831,7.1006076561078295,8.361270593402763,7.561851086682831,7.561851086682831,0.18771103235926412,0.18771103235926412,0.18771103235926412,-0.29587466310028515,-0.29587466310028515,-0.29587466310028515,0.48358569545954927,0.48358569545954927,0.48358569545954927,0.0,0.0,0.0,7.7495621190420945
2008-12-28,7.562949639181755,7.473236310255241,8.757933515099749,7.562949639181755,7.562949639181755,0.5770358692611233,0.5770358692611233,0.5770358692611233,0.07233084405481163,0.07233084405481163,0.07233084405481163,0.5047050252063117,0.5047050252063117,0.5047050252063117,0.0,0.0,0.0,8.139985508442878
2008-12-29,7.56404819168068,7.820183234487244,9.073235548501561,7.56404819168068,7.56404819168068,0.8788031750826056,0.8788031750826056,0.8788031750826056,0.3518981461629925,0.3518981461629925,0.3518981461629925,0.5269050289196131,0.5269050289196131,0.5269050289196131,0.0,0.0,0.0,8.442851366763286
2008-12-30,7.565146744179605,7.5944468279181745,8.84643524373407,7.565146744179605,7.565146744179605,0.6617894860956581,0.6617894860956581,0.6617894860956581,0.11178812257175025,0.11178812257175025,0.11178812257175025,0.5500013635239079,0.5500013635239079,0.5500013635239079,0.0,0.0,0.0,8.226936230275264
2008-12-31,7.56624529667853,7.443303558422561,8.666607512482928,7.56624529667853,7.56624529667853,0.49739608469133556,0.49739608469133556,0.49739608469133556,-0.0764327255659045,-0.0764327255659045,-0.0764327255659045,0.5738288102572401,0.5738288102572401,0.5738288102572401,0.0,0.0,0.0,8.063641381369866
2009-01-01,7.567343849177453,7.45368917727056,8.694027411061878,7.567343849177453,7.567343849177453,0.5130959571668802,0.5130959571668802,0.5130959571668802,-0.0851490738940565,-0.0851490738940565,-0.0851490738940565,0.5982450310609367,0.5982450310609367,0.5982450310609367,0.0,0.0,0.0,8.080439806344334
2009-01-02,7.568442401676378,7.473381661951873,8.772195737843546,7.568442401676378,7.568442401676378,0.5445722483594082,0.5445722483594082,0.5445722483594082,-0.07856065022830927,-0.07856065022830927,-0.07856065022830927,0.6231328985877176,0.6231328985877176,0.6231328985877176,0.0,0.0,0.0,8.113014650035787
2009-01-03,7.569540954175302,7.305477827495557,8.546000054769888,7.569540954175302,7.569540954175302,0.3525266526219558,0.3525266526219558,0.3525266526219558,-0.2958746631003228,-0.2958746631003228,-0.2958746631003228,0.6484013157222787,0.6484013157222787,0.6484013157222787,0.0,0.0,0.0,7.922067606797258
2009-01-04,7.570639506674227,7.687780970378071,8.939807135255599,7.570639506674227,7.570639506674227,0.7463153405161863,0.7463153405161863,0.7463153405161863,0.07233084405386331,0.07233084405386331,0.07233084405386331,0.673984496462323,0.673984496462323,0.673984496462323,0.0,0.0,0.0,8.316954847190413
2009-01-05,7.571738059173152,8.01141771903945,9.257124031248939,7.571738059173152,7.571738059173152,1.0517378834314235,1.0517378834314235,1.0517378834314235,0.35189814616276033,0.35189814616276033,0.35189814616276033,0.6998397372686631,0.6998397372686631,0.6998397372686631,0.0,0.0,0.0,8.623475942604575
2009-01-06,7.572836611672076,7.744031542823878,8.982753248394458,7.572836611672076,7.572836611672076,0.8377318872398357,0.8377318872398357,0.8377318872398357,0.11178812257109928,0.11178812257109928,0.11178812257109928,0.7259437646687364,0.7259437646687364,0.7259437646687364,0.0,0.0,0.0,8.410568498911912
2009-01-07,7.573935164171,7.6387307205743005,8.891570297186895,7.573935164171,7.573935164171,0.6758550735714415,0.6758550735714415,0.6758550735714415,-0.07643272556610944,-0.07643272556610944,-0.07643272556610944,0.7522877991375508,0.7522877991375508,0.7522877991375508,0.0,0.0,0.0,8.249790237742442
2009-01-08,7.575033716669925,7.660814651522496,8.913700522463222,7.575033716669925,7.575033716669925,0.6937224513697199,0.6937224513697199,0.6937224513697199,-0.08514907389402765,-0.08514907389402765,-0.08514907389402765,0.7788715252637476,0.7788715252637476,0.7788715252637476,0.0,0.0,0.0,8.268756168039644
2009-01-09,7.576132269168849,7.723499762432329,8.97198740625088,7.57613226916885,7.57613226916885,0.7271355520494394,0.7271355520494394,0.7271355520494394,-0.07856065022804667,-0.07856065022804667,-0.07856065022804667,0.8056962022774862,0.8056962022774862,0.8056962022774862,0.0,0.0,0.0,8.303267821218288
2009-01-10,7.577230821667774,7.475866020301683,8.670154270145098,7.577230821667774,7.577230821667774,0.536882522543138,0.536882522543138,0.536882522543138,-0.29587466310023247,-0.29587466310023247,-0.29587466310023247,0.8327571856433703,0.8327571856433703,0.8327571856433703,0.0,0.0,0.0,8.114113344210912
2009-01-11,7.578329374166699,7.87831183474186,9.213339098220004,7.578329374166699,7.578329374166699,0.9323670024004413,0.9323670024004413,0.9323670024004413,0.07233084405442523,0.07233084405442523,0.07233084405442523,0.8600361583460161,0.8600361583460161,0.8600361583460161,0.0,0.0,0.0,8.51069637656714
2009-01-12,7.5794279266656215,8.223542824393613,9.427155428676487,7.5794279266656215,7.5794279266656215,1.2393915348439923,1.2393915348439923,1.2393915348439923,0.35189814616319715,0.35189814616319715,0.35189814616319715,0.8874933886807952,0.8874933886807952,0.8874933886807952,0.0,0.0,0.0,8.818819461509614
2009-01-13,7.580526479164546,7.990750606715242,9.234633144611827,7.580526479164546,7.580526479164546,1.0268484616776927,1.0268484616776927,1.0268484616776927,0.11178812257106838,0.11178812257106838,0.11178812257106838,0.9150603391066243,0.9150603391066243,0.9150603391066243,0.0,0.0,0.0,8.607374940842238
2009-01-14,7.581625031663471,7.8306572991807535,9.048369159877712,7.581625031663471,7.581625031663471,0.8662002220447443,0.8662002220447443,0.8662002220447443,-0.07643272556600274,-0.07643272556600274,-0.07643272556600274,0.9426329476107471,0.9426329476107471,0.9426329476107471,0.0,0.0,0.0,8.447825253708215
2009-01-15,7.5827235841623954,7.859566716121191,9.100658620580845,7.5827235841623954,7.5827235841623954,0.8849168151334796,0.8849168151334796,0.8849168151334796,-0.08514907389413723,-0.08514907389413723,-0.08514907389413723,0.9700658890276169,0.9700658890276169,0.9700658890276169,0.0,0.0,0.0,8.467640399295876
2009-01-16,7.58382213666132,7.913536608725124,9.132432313503971,7.58382213666132,7.58382213666132,0.9186074488975626,0.9186074488975626,0.9186074488975626,-0.07856065022772935,-0.07856065022772935,-0.07856065022772935,0.9971680991252919,0.9971680991252919,0.9971680991252919,0.0,0.0,0.0,8.502429585558883
2009-01-17,7.584920689160244,7.740028318595483,8.9651755944333,7.584920689160244,7.584920689160244,0.727825146545256,0.727825146545256,0.727825146545256,-0.29587466310014204,-0.29587466310014204,-0.29587466310014204,1.023699809645398,1.023699809645398,1.023699809645398,0.0,0.0,0.0,8.312745835705499
2009-01-18,7.5860192416591685,8.07093203907401,9.332800229826564,7.5860192416591685,7.5860192416591685,1.121702142851742,1.121702142851742,1.121702142851742,0.07233084405498717,0.07233084405498717,0.07233084405498717,1.0493712987967547,1.0493712987967547,1.0493712987967547,0.0,0.0,0.0,8.707721384510911
2009-01-19,7.587117794158093,8.379297811922168,9.579942156403051,7.587117794158093,7.587117794158093,1.4257416563590999,1.4257416563590999,1.4257416563590999,0.351898146162965,0.351898146162965,0.351898146162965,1.0738435101961348,1.0738435101961348,1.0738435101961348,0.0,0.0,0.0,9.012859450517194
2009-01-20,7.588216346657018,8.099888856617179,9.416010628131973,7.588216346657017,7.588216346657017,1.2085187579903653,1.2085187579903653,1.2085187579903653,0.11178812257147194,0.11178812257147194,0.11178812257147194,1.0967306354188935,1.0967306354188935,1.0967306354188935,0.0,0.0,0.0,8.796735104647382
2009-01-21,7.5893148991559425,8.018117669723196,9.256365940974193,7.5893148991559425,7.5893148991559425,1.0411719673122939,1.0411719673122939,1.0411719673122939,-0.07643272556598342,-0.07643272556598342,-0.07643272556598342,1.1176046928782775,1.1176046928782775,1.1176046928782775,0.0,0.0,0.0,8.630486866468237
2009-01-22,7.590413451654866,7.99665994893882,9.312728510848945,7.590413451654866,7.590413451654866,1.0508529966833253,1.0508529966833253,1.0508529966833253,-0.0851490738940143,-0.0851490738940143,-0.0851490738940143,1.13600207057734,1.13600207057734,1.13600207057734,0.0,0.0,0.0,8.641266448338191
2009-01-23,7.591512004153791,7.984400505615396,9.261284995697974,7.591512004153791,7.591512004153791,1.072871284134944,1.072871284134944,1.072871284134944,-0.0785606502279534,-0.0785606502279534,-0.0785606502279534,1.1514319343628974,1.1514319343628974,1.1514319343628974,0.0,0.0,0.0,8.664383288288734
2009-01-24,7.592610556652716,7.85568284447565,9.106130668732964,7.592610556652716,7.592610556652716,0.867511675596157,0.867511675596157,0.867511675596157,-0.2958746631002444,-0.2958746631002444,-0.2958746631002444,1.1633863386964014,1.1633863386964014,1.1633863386964014,0.0,0.0,0.0,8.460122232248873
2009-01-25,7.59370910915164,8.15507539520702,9.447979107205695,7.59370910915164,7.59370910915164,1.2436826597308561,1.2436826597308561,1.2436826597308561,0.07233084405403883,0.07233084405403883,0.07233084405403883,1.1713518156768175,1.1713518156768175,1.1713518156768175,0.0,0.0,0.0,8.837391768882496
2009-01-26,7.594807661650565,8.496935192793824,9.718790944550104,7.594807661650565,7.594807661650565,1.5267203082332008,1.5267203082332008,1.5267203082332008,0.3518981461629231,0.3518981461629231,0.3518981461629231,1.1748221620702777,1.1748221620702777,1.1748221620702777,0.0,0.0,0.0,9.121527969883765
